0,156.7,300.1340026855469
1,240.0,300.1340026855469
2,267.5,300.1340026855469
3,254.5,300.1340026855469
4,270.2,300.1340026855469
5,288.3,300.1340026855469
6,382.7,1413.0770263671875
7,467.4,1413.0770263671875
8,804.1,1413.0770263671875
9,1111.2,1416.39208984375
10,1086.2,1416.39208984375
11,1007.7,1416.39208984375
12,1027.3,1422.01416015625
13,1199.1,1467.783447265625
14,1058.4,1467.783447265625
15,1198.0,1467.783447265625
16,915.3,1416.39208984375
17,1002.0,1422.01416015625
18,1007.3,1422.01416015625
19,1009.6,1422.01416015625
20,957.2,1422.01416015625
21,1124.2,1422.01416015625
22,1229.6,1432.638671875
23,1240.5,2304.0
24,1183.4,2304.0
25,1299.0,2304.0
26,1384.9,2304.0
27,1655.6,2304.0
28,1691.8,2304.0
29,1791.0,2304.0
30,1623.6,2304.0
31,1773.1,2304.0
32,1613.3,2304.0
33,1915.1,2304.0
34,1812.8,2304.0
35,1612.4,2304.0
36,1690.7,2304.0
37,1813.4,2304.0
38,1931.6,2304.0
39,1357.8,2304.0
40,1184.4,2304.0
41,1641.7,2304.0
42,1876.3,2304.0
43,1694.9,2304.0
44,1690.8,2304.0
45,1820.6,2304.0
46,1700.5,2304.0
47,1702.5,2304.0
48,1483.6,2304.0
49,1603.7,2304.0
50,1714.2,2304.0
51,1504.4,2304.0
52,1636.0,2304.0
53,1440.5,2304.0
54,1546.5,2304.0
55,1420.0,2304.0
56,1925.3,2304.0
57,1671.4,2304.0
58,1816.6,2304.0
59,1734.5,2304.0
60,1876.3,2304.0
61,1876.3,2304.0
62,1700.5,2304.0
63,2304.0,2304.0
64,1678.1,2304.0
65,1676.0,2304.0
66,1989.4,2304.0
67,1707.8,2304.0
68,1675.8,2304.0
69,1876.3,2304.0
70,1502.0,2304.0
71,1272.2,2304.0
72,1675.8,2304.0
73,1675.8,2304.0
74,1449.4,2304.0
75,1701.1,2304.0
76,1759.5,2304.0
77,1618.8,2304.0
78,1876.3,2304.0
79,1707.8,2304.0
80,1561.2,2304.0
81,1903.0,2304.0
82,1709.0,2304.0
83,1702.5,2304.0
84,1900.8,2304.0
85,1691.4,2304.0
86,1709.0,2304.0
87,1534.0,2304.0
88,1878.1,2304.0
89,1675.8,2304.0
90,1817.8,2304.0
91,1819.5,2304.0
92,1535.7,2304.0
93,1414.7,2304.0
94,1935.1,2304.0
95,1701.6,2304.0
96,1793.6,2304.0
97,1876.3,2304.0
98,1675.8,2304.0
99,1649.1,2304.0
