0,118.6,360.6065368652344
1,220.8,427.0
2,325.9,523.0
3,373.3,523.0
4,429.5,523.0
5,511.8,891.0
6,557.1,891.0
7,491.7,891.0
8,599.1,891.0
9,663.8,891.0
10,684.1,891.0
11,761.4,891.0
12,784.2,891.0
13,685.3,891.0
14,657.2,891.0
15,687.2,891.0
16,687.8,891.0
17,664.2,891.0
18,686.4,891.0
19,761.4,891.0
20,714.0,891.0
21,749.0,891.0
22,688.2,891.0
23,715.0,891.0
24,717.1,891.0
25,640.6,891.0
26,696.4,891.0
27,696.9,891.0
28,626.3,891.0
29,713.8,891.0
30,619.7,891.0
31,677.5,891.0
32,631.1,891.0
33,652.8,891.0
34,721.5,891.0
35,696.5,891.0
36,723.9,891.0
37,783.8,891.0
38,686.5,891.0
39,667.6,891.0
40,780.7,891.0
41,821.0,1119.46728515625
42,722.0,1119.46728515625
43,643.1,891.0
44,651.7,891.0
45,579.8,891.0
46,545.6,891.0
47,564.0,891.0
48,590.6,891.0
49,588.9,891.0
50,595.9,891.0
51,673.4,891.0
52,724.7,891.0
53,701.2,891.0
54,643.4,891.0
55,641.8,891.0
56,673.5,891.0
57,610.4,891.0
58,660.5,891.0
59,676.2,891.0
60,689.2,891.0
61,680.7,891.0
62,724.6,891.0
63,671.5,891.0
64,628.9,891.0
65,631.1,891.0
66,569.6,891.0
67,640.7,891.0
68,659.0,891.0
69,761.4,891.0
70,613.3,891.0
71,660.7,891.0
72,687.1,891.0
73,734.6,891.0
74,758.0,891.0
75,743.8,891.0
76,727.1,891.0
77,678.3,892.1339721679688
78,637.0,891.0
79,687.4,891.0
80,706.7,891.0
81,745.4,891.0
82,737.4,891.0
83,531.1,891.0
84,495.2,891.0
85,502.0,891.0
86,560.5,891.0
87,545.5,891.0
88,579.9,747.0
89,564.2,747.0
90,561.5,891.0
91,641.2,891.0
92,594.7,891.0
93,718.2,891.0
94,747.0,891.0
95,751.8,891.0
96,687.8,891.0
97,663.7,891.0
98,696.6,891.0
99,783.8,891.0
