0,201.1,427.0
1,337.9,492.67266845703125
2,320.8,427.0
3,372.3,427.0
4,343.1,428.1340026855469
5,387.9,523.0
6,370.2,523.0
7,368.1,523.0
8,329.6,523.0
9,394.0,971.0
10,395.0,523.0
11,569.1,2023.3358154296875
12,466.9,879.1095581054688
13,624.4,1758.2960205078125
14,507.8,879.1095581054688
15,619.3,2036.041748046875
16,810.3,2036.041748046875
17,1103.5,2036.041748046875
18,812.1,2036.041748046875
19,744.5,2036.041748046875
20,543.5,2036.041748046875
21,741.0,2036.041748046875
22,730.0,1979.0
23,785.8,1979.0
24,1014.5,2400.0
25,749.4,2026.7852783203125
26,943.8,2400.0
27,1180.9,2400.0
28,1402.9,2400.0
29,1188.4,2400.0
30,1185.3,2400.0
31,1098.1,2400.0
32,939.0,2400.0
33,1056.6,1979.0
34,1124.3,2400.0
35,1075.8,2400.0
36,901.5,2400.0
37,1294.1,2043.5732421875
38,932.5,2043.5732421875
39,946.3,2400.0
40,896.8,2400.0
41,1387.1,2400.0
42,1160.1,2400.0
43,1184.3,2400.0
44,1369.1,2400.0
45,1101.7,2400.0
46,1559.3,2400.0
47,1499.6,2400.0
48,1215.2,2400.0
49,1224.3,2400.0
